Date,Open,High,Low,Close,Adj Close,Volume
2010-10-11 00:00:00,1.3626669645309448,1.3799999952316284,1.3380000591278076,1.3493330478668213,1.3493330478668213,2568000
2010-10-12 00:00:00,1.3466670513153076,1.3519999980926514,1.335332989692688,1.3493330478668213,1.3493330478668213,3660000
2010-10-13 00:00:00,1.3760000467300415,1.3899999856948853,1.3573329448699951,1.369333028793335,1.369333028793335,4773000
2010-10-14 00:00:00,1.399999976158142,1.4019999504089355,1.3600000143051147,1.3833329677581787,1.3833329677581787,4422000
2010-10-15 00:00:00,1.3926670551300049,1.3933329582214355,1.350000023841858,1.369333028793335,1.369333028793335,4270500
2010-10-18 00:00:00,1.3680000305175781,1.3760000467300415,1.3480000495910645,1.348667025566101,1.348667025566101,2442000
2010-10-19 00:00:00,1.3466670513153076,1.3606669902801514,1.3333330154418945,1.3366669416427612,1.3366669416427612,3678000
2010-10-20 00:00:00,1.343999981880188,1.3793330192565918,1.3359999656677246,1.3766670227050781,1.3766670227050781,4687500
2010-10-21 00:00:00,1.3739999532699585,1.3966670036315918,1.363332986831665,1.3833329677581787,1.3833329677581787,6256500
2010-10-22 00:00:00,1.3786669969558716,1.3953330516815186,1.3700000047683716,1.3813329935073853,1.3813329935073853,2416500
2010-10-25 00:00:00,1.3960000276565552,1.3986669778823853,1.3819999694824219,1.3899999856948853,1.3899999856948853,1777500
2010-10-26 00:00:00,1.386667013168335,1.4579999446868896,1.3673330545425415,1.4240000247955322,1.4240000247955322,9913500
2010-10-27 00:00:00,1.4166669845581055,1.425333023071289,1.3766670227050781,1.399999976158142,1.399999976158142,5347500
2010-10-28 00:00:00,1.4259999990463257,1.4333330392837524,1.397333025932312,1.4126670360565186,1.4126670360565186,3363000
2010-10-29 00:00:00,1.4093329906463623,1.4566669464111328,1.4033329486846924,1.4559999704360962,1.4559999704360962,4209000
2010-11-01 00:00:00,1.4626669883728027,1.5166670083999634,1.420667052268982,1.4273329973220825,1.4273329973220825,6837000
2010-11-02 00:00:00,1.4453330039978027,1.4586670398712158,1.4033329486846924,1.4166669845581055,1.4166669845581055,4837500
2010-11-03 00:00:00,1.418666958808899,1.5,1.4106669425964355,1.4513330459594727,1.4513330459594727,5589000
2010-11-04 00:00:00,1.5066670179367065,1.6886670589447021,1.476667046546936,1.659999966621399,1.659999966621399,28110000
2010-11-05 00:00:00,1.6579999923706055,1.664667010307312,1.581333041191101,1.6293330192565918,1.6293330192565918,15165000
2010-11-08 00:00:00,1.6333329677581787,1.6666669845581055,1.6019999980926514,1.6653330326080322,1.6653330326080322,7642500
2010-11-09 00:00:00,1.6666669845581055,1.7126669883728027,1.6033329963684082,1.6419999599456787,1.6419999599456787,14346000
2010-11-10 00:00:00,1.6319999694824219,1.9980000257492065,1.6033329963684082,1.957332968711853,1.957332968711853,45907500
2010-11-11 00:00:00,1.9066669940948486,1.940000057220459,1.8220000267028809,1.869333028793335,1.869333028793335,29179500
2010-11-12 00:00:00,1.8833329677581787,2.0333330631256104,1.8713330030441284,1.9893330335617065,1.9893330335617065,40936500
2010-11-15 00:00:00,2.01466703414917,2.196000099182129,2.01466703414917,2.053333044052124,2.053333044052124,39343500
2010-11-16 00:00:00,2.066667079925537,2.0933330059051514,1.8946670293807983,1.9780000448226929,1.9780000448226929,20214000
2010-11-17 00:00:00,2.0133330821990967,2.049999952316284,1.9073330163955688,1.965999960899353,1.965999960899353,11250000
2010-11-18 00:00:00,2.0446670055389404,2.049333095550537,1.9279999732971191,1.9926669597625732,1.9926669597625732,14341500
2010-11-19 00:00:00,2.010667085647583,2.0913329124450684,1.9800000190734863,2.065999984741211,2.065999984741211,17257500
2010-11-22 00:00:00,2.1046669483184814,2.2300000190734863,2.0999999046325684,2.2266669273376465,2.2266669273376465,22945500
2010-11-23 00:00:00,2.2193329334259033,2.378667116165161,2.1459999084472656,2.3046669960021973,2.3046669960021973,23667000
2010-11-24 00:00:00,2.351332902908325,2.3980000019073486,2.2886669635772705,2.3646669387817383,2.3646669387817383,21375000
2010-11-26 00:00:00,2.373332977294922,2.4000000953674316,2.316667079925537,2.3546669483184814,2.3546669483184814,5259000
2010-11-29 00:00:00,2.3606669902801514,2.396667003631592,2.2219998836517334,2.2886669635772705,2.2886669635772705,17184000
2010-11-30 00:00:00,2.249332904815674,2.355333089828491,2.2273330688476562,2.355333089828491,2.355333089828491,33339000
2010-12-01 00:00:00,2.3913331031799316,2.427999973297119,2.2300000190734863,2.2899999618530273,2.2899999618530273,19488000
2010-12-02 00:00:00,2.2673330307006836,2.2866671085357666,2.0799999237060547,2.1566669940948486,2.1566669940948486,30105000
2010-12-03 00:00:00,2.134000062942505,2.1500000953674316,2.058000087738037,2.0993330478668213,2.0993330478668213,17401500
2010-12-06 00:00:00,2.0899999141693115,2.0966670513153076,1.9706670045852661,2.02066707611084,2.02066707611084,19116000
2010-12-07 00:00:00,2.0326669216156006,2.1600000858306885,2.00333309173584,2.1040000915527344,2.1040000915527344,19669500
2010-12-08 00:00:00,2.1653330326080322,2.1659998893737793,2.101332902908325,2.1579999923706055,2.1579999923706055,9900000
2010-12-09 00:00:00,2.167332887649536,2.181333065032959,2.109999895095825,2.136667013168335,2.136667013168335,6090000
2010-12-10 00:00:00,2.136667013168335,2.194667100906372,2.0753331184387207,2.101332902908325,2.101332902908325,6441000
2010-12-13 00:00:00,2.109333038330078,2.118000030517578,2.0266671180725098,2.0366671085357666,2.0366671085357666,6156000
2010-12-14 00:00:00,2.0193328857421875,2.0260000228881836,1.8506669998168945,1.9019999504089355,1.9019999504089355,26485500
2010-12-15 00:00:00,1.9113329648971558,1.9980000257492065,1.9019999504089355,1.9733330011367798,1.9733330011367798,11143500
2010-12-16 00:00:00,2.0,2.060667037963867,1.976667046546936,2.053999900817871,2.053999900817871,11851500
2010-12-17 00:00:00,2.0893330574035645,2.1026670932769775,2.047333002090454,2.0906670093536377,2.0906670093536377,12195000
2010-12-20 00:00:00,2.109333038330078,2.1459999084472656,2.0840001106262207,2.113332986831665,2.113332986831665,7851000
2010-12-21 00:00:00,2.119999885559082,2.179332971572876,2.114000082015991,2.1506669521331787,2.1506669521331787,11665500
2010-12-22 00:00:00,2.1500000953674316,2.190666913986206,2.113332986831665,2.175333023071289,2.175333023071289,12499500
2010-12-23 00:00:00,2.0840001106262207,2.1653330326080322,1.9946670532226562,2.00600004196167,2.00600004196167,23289000
2010-12-27 00:00:00,1.8680000305175781,1.9053330421447754,1.670667052268982,1.7033330202102661,1.7033330202102661,139528500
2010-12-28 00:00:00,1.7233330011367798,1.7833329439163208,1.6666669845581055,1.7606669664382935,1.7606669664382935,60844500
2010-12-29 00:00:00,1.8020000457763672,1.8673330545425415,1.7666670083999634,1.848667025566101,1.848667025566101,49788000
2010-12-30 00:00:00,1.8466670513153076,1.8600000143051147,1.7586669921875,1.7666670083999634,1.7666670083999634,30616500
2010-12-31 00:00:00,1.7713329792022705,1.8166669607162476,1.7666670083999634,1.775333046913147,1.775333046913147,21268500
2011-01-03 00:00:00,1.7893329858779907,1.7999999523162842,1.726667046546936,1.7746670246124268,1.7746670246124268,19245000
2011-01-04 00:00:00,1.7773330211639404,1.7966669797897339,1.7346669435501099,1.777999997138977,1.777999997138977,17811000
2011-01-05 00:00:00,1.7653330564498901,1.7933330535888672,1.746000051498413,1.7886669635772705,1.7886669635772705,21700500
2011-01-06 00:00:00,1.7886669635772705,1.8666670322418213,1.7873330116271973,1.858667016029358,1.858667016029358,30918000
2011-01-07 00:00:00,1.8666670322418213,1.9053330421447754,1.8600000143051147,1.8826669454574585,1.8826669454574585,33718500
2011-01-10 00:00:00,1.878000020980835,1.9119999408721924,1.8700000047683716,1.8966670036315918,1.8966670036315918,20140500
2011-01-11 00:00:00,1.906000018119812,1.9140000343322754,1.7946670055389404,1.797333002090454,1.797333002090454,25653000
2011-01-12 00:00:00,1.8006670475006104,1.8266669511795044,1.7680000066757202,1.797333002090454,1.797333002090454,14466000
2011-01-13 00:00:00,1.797333002090454,1.7979999780654907,1.74399995803833,1.7480000257492065,1.7480000257492065,10854000
2011-01-14 00:00:00,1.7433329820632935,1.7719999551773071,1.707332968711853,1.7166670560836792,1.7166670560836792,17880000
2011-01-18 00:00:00,1.698667049407959,1.7093329429626465,1.649999976158142,1.7093329429626465,1.7093329429626465,24325500
2011-01-19 00:00:00,1.6846669912338257,1.6979999542236328,1.5833330154418945,1.6019999980926514,1.6019999980926514,35572500
2011-01-20 00:00:00,1.6019999980926514,1.6299999952316284,1.4913330078125,1.5080000162124634,1.5080000162124634,34198500
2011-01-21 00:00:00,1.5413329601287842,1.5726670026779175,1.5140000581741333,1.5360000133514404,1.5360000133514404,18255000
2011-01-24 00:00:00,1.5686670541763306,1.6540000438690186,1.5486669540405273,1.6326669454574585,1.6326669454574585,24676500
2011-01-25 00:00:00,1.6433329582214355,1.6593329906463623,1.6013330221176147,1.6453330516815186,1.6453330516815186,19072500
2011-01-26 00:00:00,1.647333025932312,1.658666968345642,1.6066670417785645,1.649999976158142,1.649999976158142,16198500
2011-01-27 00:00:00,1.6493330001831055,1.6720000505447388,1.6353329420089722,1.6613329648971558,1.6613329648971558,13435500
2011-01-28 00:00:00,1.658666968345642,1.658666968345642,1.5833330154418945,1.6006669998168945,1.6006669998168945,15726000
2011-01-31 00:00:00,1.6033329963684082,1.6080000400543213,1.5666669607162476,1.6066670417785645,1.6066670417785645,12454500
2011-02-01 00:00:00,1.6206669807434082,1.6486669778823853,1.5693329572677612,1.593999981880188,1.593999981880188,10617000
2011-02-02 00:00:00,1.6106669902801514,1.6119999885559082,1.5779999494552612,1.5959999561309814,1.5959999561309814,8542500
2011-02-03 00:00:00,1.5880000591278076,1.5933330059051514,1.5433330535888672,1.5753329992294312,1.5753329992294312,7680000
2011-02-04 00:00:00,1.5626670122146606,1.5779999494552612,1.5479999780654907,1.5640000104904175,1.5640000104904175,8160000
2011-02-07 00:00:00,1.5506670475006104,1.5506670475006104,1.525333046913147,1.5379999876022339,1.5379999876022339,13426500
2011-02-08 00:00:00,1.585332989692688,1.6833330392837524,1.5333329439163208,1.6326669454574585,1.6326669454574585,52573500
2011-02-09 00:00:00,1.608667016029358,1.6119999885559082,1.519333004951477,1.547333002090454,1.547333002090454,39534000
2011-02-10 00:00:00,1.5506670475006104,1.5759999752044678,1.5206669569015503,1.5479999780654907,1.5479999780654907,12541500
2011-02-11 00:00:00,1.5499999523162842,1.5833330154418945,1.5293329954147339,1.5499999523162842,1.5499999523162842,9517500
2011-02-14 00:00:00,1.5759999752044678,1.6093330383300781,1.536666989326477,1.5386669635772705,1.5386669635772705,19246500
2011-02-15 00:00:00,1.534000039100647,1.5446670055389404,1.503999948501587,1.5226670503616333,1.5226670503616333,14305500
2011-02-16 00:00:00,1.5399999618530273,1.664667010307312,1.5379999876022339,1.6486669778823853,1.6486669778823853,61726500
2011-02-17 00:00:00,1.6419999599456787,1.6993329524993896,1.5700000524520874,1.5733330249786377,1.5733330249786377,39276000
2011-02-18 00:00:00,1.5553330183029175,1.565999984741211,1.5306669473648071,1.5453330278396606,1.5453330278396606,35560500
2011-02-22 00:00:00,1.525333046913147,1.5333329439163208,1.4520000219345093,1.4579999446868896,1.4579999446868896,30969000
2011-02-23 00:00:00,1.4786670207977295,1.5,1.4073330163955688,1.4553329944610596,1.4553329944610596,24084000
2011-02-24 00:00:00,1.4520000219345093,1.5053329467773438,1.4333330392837524,1.5019999742507935,1.5019999742507935,15829500
2011-02-25 00:00:00,1.5206669569015503,1.590000033378601,1.512666940689087,1.5740000009536743,1.5740000009536743,20194500
2011-02-28 00:00:00,1.5826669931411743,1.6066670417785645,1.5666669607162476,1.5926669836044312,1.5926669836044312,15768000
2011-03-01 00:00:00,1.6033329963684082,1.6213330030441284,1.5800000429153442,1.5959999561309814,1.5959999561309814,16596000
2011-03-02 00:00:00,1.5880000591278076,1.6186670064926147,1.5820000171661377,1.6013330221176147,1.6013330221176147,9949500
2011-03-03 00:00:00,1.6319999694824219,1.6526670455932617,1.6039999723434448,1.6239999532699585,1.6239999532699585,9603000
2011-03-04 00:00:00,1.6319999694824219,1.6660000085830688,1.585332989692688,1.6633330583572388,1.6633330583572388,23701500
2011-03-07 00:00:00,1.6619999408721924,1.6933330297470093,1.6466670036315918,1.6626670360565186,1.6626670360565186,30504000
2011-03-08 00:00:00,1.6399999856948853,1.6640000343322754,1.600000023841858,1.6440000534057617,1.6440000534057617,20998500
2011-03-09 00:00:00,1.6440000534057617,1.6660000085830688,1.6180000305175781,1.6480000019073486,1.6480000019073486,13872000
2011-03-10 00:00:00,1.6293330192565918,1.6326669454574585,1.5820000171661377,1.6006669998168945,1.6006669998168945,15255000
2011-03-11 00:00:00,1.590000033378601,1.6166670322418213,1.5686670541763306,1.6046669483184814,1.6046669483184814,13962000
2011-03-14 00:00:00,1.5880000591278076,1.600000023841858,1.5466669797897339,1.5499999523162842,1.5499999523162842,17490000
2011-03-15 00:00:00,1.4800000190734863,1.5306669473648071,1.4533330202102661,1.5299999713897705,1.5299999713897705,19782000
2011-03-16 00:00:00,1.5240000486373901,1.5499999523162842,1.512666940689087,1.5213329792022705,1.5213329792022705,17545500
2011-03-17 00:00:00,1.5493329763412476,1.562000036239624,1.5093330144882202,1.5206669569015503,1.5206669569015503,13839000
2011-03-18 00:00:00,1.5460000038146973,1.5460000038146973,1.5006669759750366,1.5306669473648071,1.5306669473648071,10318500
2011-03-21 00:00:00,1.536666989326477,1.536666989326477,1.50266695022583,1.5153330564498901,1.5153330564498901,6175500
2011-03-22 00:00:00,1.5153330564498901,1.5240000486373901,1.4666670560836792,1.4793330430984497,1.4793330430984497,8743500
2011-03-23 00:00:00,1.4739999771118164,1.4846669435501099,1.4513330459594727,1.480666995048523,1.480666995048523,6342000
2011-03-24 00:00:00,1.4759999513626099,1.4919999837875366,1.4653329849243164,1.4886670112609863,1.4886670112609863,6933000
2011-03-25 00:00:00,1.495332956314087,1.5333329439163208,1.4933329820632935,1.5166670083999634,1.5166670083999634,8520000
2011-03-28 00:00:00,1.5133329629898071,1.5693329572677612,1.5033329725265503,1.5499999523162842,1.5499999523162842,15871500
2011-03-29 00:00:00,1.553333044052124,1.600000023841858,1.547333002090454,1.5946669578552246,1.5946669578552246,11331000
2011-03-30 00:00:00,1.6073329448699951,1.6326669454574585,1.534000039100647,1.5806670188903809,1.5806670188903809,18349500
2011-03-31 00:00:00,1.7699999809265137,1.9140000343322754,1.7666670083999634,1.850000023841858,1.850000023841858,172767000
2011-04-01 00:00:00,1.8300000429153442,1.8786669969558716,1.7713329792022705,1.7773330211639404,1.7773330211639404,42972000
2011-04-04 00:00:00,1.7886669635772705,1.7999999523162842,1.6820000410079956,1.722000002861023,1.722000002861023,39139500
2011-04-05 00:00:00,1.726667046546936,1.7999999523162842,1.7126669883728027,1.7799999713897705,1.7799999713897705,47713500
2011-04-06 00:00:00,1.7993329763412476,1.8006670475006104,1.7200000286102295,1.7660000324249268,1.7660000324249268,19324500
2011-04-07 00:00:00,1.7899999618530273,1.8626669645309448,1.7633329629898071,1.815999984741211,1.815999984741211,42154500
2011-04-08 00:00:00,1.8386670351028442,1.840000033378601,1.7573330402374268,1.7660000324249268,1.7660000324249268,29196000
2011-04-11 00:00:00,1.76466703414917,1.7686669826507568,1.6679999828338623,1.6846669912338257,1.6846669912338257,20541000
2011-04-12 00:00:00,1.6720000505447388,1.6806670427322388,1.6200000047683716,1.6433329582214355,1.6433329582214355,20361000
2011-04-13 00:00:00,1.675333023071289,1.7126669883728027,1.6540000438690186,1.6619999408721924,1.6619999408721924,18172500
2011-04-14 00:00:00,1.6579999923706055,1.685333013534546,1.613332986831665,1.6759999990463257,1.6759999990463257,14751000
2011-04-15 00:00:00,1.7100000381469727,1.745332956314087,1.694000005722046,1.7053329944610596,1.7053329944610596,14152500
2011-04-18 00:00:00,1.675333023071289,1.7079999446868896,1.6239999532699585,1.668666958808899,1.668666958808899,15508500
2011-04-19 00:00:00,1.684000015258789,1.684000015258789,1.6433329582214355,1.6773329973220825,1.6773329973220825,8230500
2011-04-20 00:00:00,1.713333010673523,1.7393330335617065,1.6866669654846191,1.7166670560836792,1.7166670560836792,12558000
2011-04-21 00:00:00,1.7233330011367798,1.7986669540405273,1.7059999704360962,1.7826670408248901,1.7826670408248901,20791500
2011-04-25 00:00:00,1.7799999713897705,1.781999945640564,1.7313330173492432,1.7593330144882202,1.7593330144882202,12013500
2011-04-26 00:00:00,1.7773330211639404,1.8166669607162476,1.753999948501587,1.7953330278396606,1.7953330278396606,21000000
2011-04-27 00:00:00,1.7953330278396606,1.8240000009536743,1.775333046913147,1.8053330183029175,1.8053330183029175,14953500
2011-04-28 00:00:00,1.8046669960021973,1.8459999561309814,1.7813329696655273,1.843999981880188,1.843999981880188,24000000
2011-04-29 00:00:00,1.8459999561309814,1.8580000400543213,1.8279999494552612,1.840000033378601,1.840000033378601,10890000
2011-05-02 00:00:00,1.840000033378601,1.8533329963684082,1.8040000200271606,1.8300000429153442,1.8300000429153442,11769000
2011-05-03 00:00:00,1.8253329992294312,1.8259999752044678,1.7666670083999634,1.7913329601287842,1.7913329601287842,13708500
2011-05-04 00:00:00,1.7853330373764038,1.7999999523162842,1.7166670560836792,1.7793329954147339,1.7793329954147339,15667500
2011-05-05 00:00:00,1.8133330345153809,1.829332947731018,1.7446670532226562,1.762666940689087,1.762666940689087,18277500
2011-05-06 00:00:00,1.7933330535888672,1.8466670513153076,1.7746670246124268,1.8079999685287476,1.8079999685287476,14725500
2011-05-09 00:00:00,1.7999999523162842,1.8666670322418213,1.7899999618530273,1.8606669902801514,1.8606669902801514,13746000
2011-05-10 00:00:00,1.8826669454574585,1.9299999475479126,1.8606669902801514,1.8886669874191284,1.8886669874191284,23029500
2011-05-11 00:00:00,1.8799999952316284,1.886667013168335,1.7946670055389404,1.8046669960021973,1.8046669960021973,14437500
2011-05-12 00:00:00,1.8046669960021973,1.8493330478668213,1.7766669988632202,1.8446669578552246,1.8446669578552246,9420000
2011-05-13 00:00:00,1.8666670322418213,1.8793330192565918,1.8200000524520874,1.8366669416427612,1.8366669416427612,9922500
2011-05-16 00:00:00,1.8660000562667847,1.8660000562667847,1.7699999809265137,1.773332953453064,1.773332953453064,11335500
2011-05-17 00:00:00,1.7999999523162842,1.7999999523162842,1.7146669626235962,1.730666995048523,1.730666995048523,18513000
2011-05-18 00:00:00,1.7400000095367432,1.76466703414917,1.7013330459594727,1.7566670179367065,1.7566670179367065,10942500
2011-05-19 00:00:00,1.8020000457763672,1.8960000276565552,1.773332953453064,1.8799999952316284,1.8799999952316284,39826500
2011-05-20 00:00:00,1.8839999437332153,1.8853329420089722,1.8233330249786377,1.8646670579910278,1.8646670579910278,12637500
2011-05-23 00:00:00,1.841333031654358,1.841333031654358,1.7746670246124268,1.7879999876022339,1.7879999876022339,12954000
2011-05-24 00:00:00,1.801332950592041,1.8333330154418945,1.773332953453064,1.7813329696655273,1.7813329696655273,9205500
